KxIndex	ContractId	Age	Gender	Children	Profession	"Customer Type"	"Multiple cars"	"Driving Licence Years"	"Car category"	"Annual Kilometers"	Gearbox	Fuel	Claim	rr_Claim
7248	8812	18	Woman	4+	Independant	Agency	No	0	Sport	30422	Automatic	Diesel		0.27202702251177391
7249	8813	70	Man	0	"Public Sector - Manager"	Agency	Yes	13	Estate	16679	Manual	Petrol		0.3226967948431762
7250	8814	28	Woman	0	Independant	Agency	No	10	Estate	24188	Manual	Diesel		0.24596468843081715
7251	8815	68	Woman	2	"Public Sector - Director"	Agency	No	19	Saloon	24615	Automatic	Diesel		-0.024228470778604586
7252	8816	26	Woman	2	"Private Sector - Director"	Agency	Yes	8	Estate	11697	Automatic	Diesel		0.060649117802957682
7253	8817	68	Man	0	Independant	Agency	Yes	10	Estate	23326	Automatic	Petrol		0.19386968443761537
7254	8818	61	Man	1	Student	Agency	Yes	8	Saloon	23151	Automatic	Petrol		0.041067138311951204
7255	8819	23	Man	2	Unemployed	Agency	No	5	Saloon	29528	Automatic	Diesel		0.25035440780795082
7256	8820	67	Woman	1	Independant	Agency	Yes	21	Saloon	9866	Automatic	Diesel		0.0077397293464283173
7257	8821	38	Man	4+	"Private Sector - Employee"	Agency	No	3	Sport	17092	Automatic	Diesel		0.26889553455147497
7258	8822	27	Woman	1	Independant	On-line	No	9	Estate	17024	Automatic	Petrol		-0.04926174146941438
7259	8823	27	Woman	0	"Public Sector - Employee"	On-line	No	7	Estate	16880	Manual	Diesel		0.21219049193212725
7260	8824	52	Man	4+	Unemployed	Agency	No	6	Estate	20895	Manual	Diesel		0.14464239561032466
7261	8825	64	Man	2	"Private Sector - Employee"	Agency	Yes	19	Sport	19559	Automatic	Diesel		0.27213729389846941
7262	8826	55	Woman	2	"Public Sector - Employee"	On-line	Yes	3	Estate	13107	Manual	Petrol		-0.12425274263157014
7263	8827	65	Man	1	Student	Agency	Yes	15	Saloon	47478	Manual	Diesel		0.099227370344334903
7264	8829	33	Woman	2	Retired	Agency	No	15	Sport	26596	Automatic	Diesel		0.3320287386630596
7265	8831	28	Man	2	Independant	Agency	No	6	Saloon	39855	Automatic	Diesel		0.19897638138280366
7266	8832	25	Man	1	Unemployed	Agency	Yes	7	Estate	37083	Manual	Diesel		0.23462089403815395
7267	8834	50	Woman	2	Independant	Agency	No	5	Estate	22866	Manual	Petrol		-0.093576511216995173
7268	8835	71	Man	1	"Private Sector - Director"	Agency	Yes	13	Saloon	34742	Automatic	Diesel		0.18732105209277616
7269	8836	34	Man	2	Independant	On-line	No	16	Sport	24924	Automatic	Petrol		0.35361037772737086
7270	8837	36	Woman	4+	Student	On-line	No	10	Estate	21515	Automatic	Diesel		0.071589589959705935
7271	8838	25	Woman	4+	"Private Sector - Director"	Agency	No	7	Saloon	39600	Automatic	Diesel		0.081262164481612179
7272	8839	22	Woman	2	"Public Sector - Employee"	Agency	No	4	Sport	29206	Manual	Diesel		0.29058196005077852
7273	8841	46	Man	4+	"Public Sector - Director"	Agency	Yes	12	Estate	24783	Automatic	Diesel		0.12030174060324669
7274	8842	50	Man	2	"Public Sector - Director"	Agency	No	15	Sport	18417	Manual	Diesel		0.25310719883254823
7275	8843	48	Man	4+	Retired	Agency	Yes	10	Sport	23412	Automatic	Petrol		0.24630143791806797
7276	8844	47	Man	2	Government	On-line	No	14	Saloon	55958	Automatic	Petrol		0.028234427898418221
7277	8845	73	Woman	1	"Private Sector - Director"	Agency	No	18	Sport	15686	Manual	Diesel		0.19010722190123858
7278	8846	41	Woman	2	"Public Sector - Employee"	Agency	No	13	Sport	19356	Manual	Petrol		0.13899965286665805
7279	8847	46	Woman	1	Student	On-line	Yes	21	Estate	15396	Automatic	Diesel		0.021136263133072448
7280	8848	23	Man	4+	Unemployed	On-line	Yes	5	Saloon	48613	Automatic	Diesel		0.15758618803632965
7281	8849	57	Woman	2	Independant	Agency	Yes	5	Estate	29686	Automatic	Diesel		0.010353021202637959
7282	8850	50	Man	4+	"Private Sector - Director"	On-line	No	7	Estate	17226	Manual	Petrol		0.022215833198811805
7283	8851	29	Woman	0	Independant	Agency	No	4	Sport	20438	Automatic	Diesel		0.39806438506918423
7284	8853	39	Man	4+	"Public Sector - Director"	On-line	Yes	8	Sport	23114	Automatic	Petrol		0.21995724622839158
7285	8854	56	Woman	4+	Retired	Agency	No	4	Estate	41916	Automatic	Petrol		-0.11802176824105272
7286	8855	63	Man	0	"Private Sector - Employee"	Agency	No	15	Saloon	15007	Automatic	Petrol		0.12554565755955904
7287	8857	44	Man	0	"Private Sector - Employee"	Agency	No	17	Estate	19438	Manual	Diesel		0.25850962601903998
7288	8859	49	Woman	1	Student	Agency	No	14	Estate	40254	Automatic	Petrol		-0.066779128718069403
7289	8860	44	Man	4+	Student	On-line	Yes	3	Estate	12849	Automatic	Diesel		0.099997236699355785
7290	8861	72	Man	0	Retired	Agency	Yes	12	Saloon	17705	Automatic	Diesel		0.29734903179718469
7291	8862	42	Woman	2	"Private Sector - Manager"	Agency	No	10	Estate	50415	Manual	Diesel		-0.12496436201615264
7292	8864	44	Woman	4+	"Public Sector - Employee"	Agency	Yes	21	Saloon	21799	Automatic	Petrol		-0.024876653161655334
7293	8866	42	Woman	1	"Public Sector - Employee"	Agency	Yes	3	Estate	23894	Manual	Diesel		-0.05145698828918864
7294	8867	70	Man	3	"Public Sector - Employee"	Agency	Yes	21	Saloon	22567	Automatic	Petrol		0.099156821750265092
7295	8869	26	Man	4+	"Private Sector - Director"	On-line	No	8	Saloon	35758	Automatic	Petrol		0.14294300038763669
7296	8870	85	Woman	0	Government	Agency	No	5	Estate	18658	Automatic	Diesel		0.33540626786975847
7297	8872	37	Woman	2	"Public Sector - Manager"	Agency	No	7	Saloon	24573	Manual	Diesel		0.21181324865621659
7298	8873	30	Woman	1	"Private Sector - Manager"	Agency	No	11	Sport	43099	Automatic	Diesel		0.21792627640351286
7299	8874	40	Man	2	"Private Sector - Manager"	Agency	No	4	Sport	30815	Manual	Diesel		0.40789722175834769
7300	8875	55	Woman	4+	"Private Sector - Director"	On-line	No	12	Sport	14502	Automatic	Diesel		0.19637213031118778
7301	8876	20	Man	1	"Public Sector - Manager"	Agency	No	2	Saloon	23182	Manual	Diesel		0.35300832373843277
7302	8877	18	Woman	2	"Private Sector - Manager"	Agency	No	0	Sport	35732	Automatic	Diesel		0.27474510871471952
7303	8878	25	Woman	2	Unemployed	On-line	No	5	Estate	24041	Manual	Diesel		0.10095429424557498
7304	8879	23	Man	4+	Independant	Agency	No	5	Sport	13695	Automatic	Petrol		0.26562965238644576
7305	8881	62	Man	4+	Independant	Agency	No	20	Sport	24233	Automatic	Diesel		0.3700392259175978
7306	8883	68	Woman	0	"Public Sector - Director"	Agency	Yes	18	Saloon	23939	Automatic	Diesel		0.12622402394348348
7307	8884	35	Man	2	"Public Sector - Manager"	Agency	No	8	Saloon	20484	Automatic	Diesel		0.33474065224106742
7308	8885	53	Man	4+	"Public Sector - Director"	Agency	No	21	Sport	28599	Automatic	Diesel		0.31504599204086342
7309	8886	29	Woman	3	Independant	Agency	No	11	Estate	35268	Automatic	Diesel		0.10585190311864309
7310	8887	64	Man	2	Student	Agency	No	10	Saloon	22258	Manual	Petrol		0.037412576665469044
7311	8888	53	Man	1	Unemployed	Agency	No	17	Saloon	46898	Automatic	Diesel		0.12575304469498844
7312	8889	64	Woman	2	"Private Sector - Employee"	Agency	No	17	Estate	16130	Automatic	Diesel		-0.07057085063819539
7313	8890	43	Woman	1	"Private Sector - Director"	Agency	No	11	Saloon	55956	Manual	Diesel		-0.060275387093619709
7314	8891	20	Man	2	Government	On-line	No	2	Saloon	31077	Manual	Petrol		0.15082421475583024
7315	8892	58	Man	1	Retired	On-line	No	9	Sport	22835	Automatic	Diesel		0.33051601410339948
7316	8895	68	Man	1	"Public Sector - Manager"	On-line	No	19	Saloon	17206	Automatic	Petrol		0.1774075868237257
7317	8896	50	Woman	3	"Private Sector - Manager"	Agency	No	4	Sport	24173	Automatic	Diesel		0.19808905714770259
7318	8897	34	Man	4+	Unemployed	On-line	No	14	Saloon	32343	Automatic	Diesel		0.28178431375613594
7319	8899	47	Man	2	"Public Sector - Manager"	On-line	Yes	7	Estate	25343	Automatic	Petrol		0.19052009656608448
7320	8900	19	Man	1	Independant	On-line	Yes	1	Saloon	14932	Manual	Diesel		0.18092091779969621
7321	8901	40	Man	4+	"Private Sector - Director"	Agency	No	21	Saloon	11805	Automatic	Petrol		0.1437233191313752
7322	8902	36	Woman	2	"Private Sector - Director"	Agency	Yes	6	Sport	25779	Automatic	Petrol		0.18250700607080411
7323	8903	18	Woman	2	Government	Agency	No	0	Sport	18192	Automatic	Diesel		0.23415492814978539
7324	8904	19	Woman	4+	Retired	Agency	Yes	1	Estate	27450	Automatic	Diesel		0.11537182293427314
7325	8905	65	Man	1	Student	On-line	No	11	Estate	34419	Automatic	Petrol		0.062767480150378516
7326	8906	24	Woman	4+	"Private Sector - Employee"	Agency	No	6	Sport	36389	Automatic	Petrol		0.09226616744206613
7327	8908	24	Woman	2	"Public Sector - Manager"	Agency	Yes	6	Sport	24159	Automatic	Diesel		0.39885950307830947
7328	8909	70	Man	1	Student	Agency	No	15	Saloon	22718	Automatic	Diesel		0.17241001221792812
7329	8910	34	Woman	1	"Public Sector - Employee"	Agency	No	6	Sport	25334	Automatic	Diesel		0.27738772533167322
7330	8911	74	Woman	2	"Private Sector - Director"	Agency	No	20	Estate	51502	Automatic	Diesel		-0.025497244908233935
7331	8912	24	Man	0	"Public Sector - Manager"	Agency	No	6	Sport	27371	Automatic	Diesel		0.70536291098674309
7332	8913	22	Man	2	"Private Sector - Employee"	Agency	Yes	4	Sport	21029	Automatic	Diesel		0.31640388594651953
7333	8914	51	Man	4+	"Private Sector - Manager"	Agency	No	6	Sport	32837	Automatic	Petrol		0.24469849771542662
7334	8915	39	Man	0	"Private Sector - Employee"	On-line	No	7	Saloon	28253	Automatic	Diesel		0.30699650179961907
7335	8917	40	Woman	2	"Private Sector - Manager"	On-line	No	7	Estate	24072	Automatic	Diesel		0.089509884889091104
7336	8918	31	Man	0	"Public Sector - Employee"	Agency	No	13	Sport	20917	Automatic	Petrol		0.5036694749326257
7337	8919	69	Woman	2	Independant	Agency	No	7	Saloon	33449	Automatic	Diesel		-0.0045884240836939622
7338	8924	48	Woman	4+	Government	Agency	No	5	Sport	12176	Automatic	Diesel		0.155930021471409
7339	8927	65	Woman	1	Student	Agency	No	12	Saloon	17310	Automatic	Diesel		-0.0041942417605883922
7340	8928	51	Woman	0	"Public Sector - Manager"	Agency	No	11	Estate	22543	Automatic	Petrol		0.21659139007440814
7341	8929	50	Woman	2	"Private Sector - Manager"	On-line	No	8	Sport	25909	Automatic	Diesel		0.21122220518491353
7342	8930	92	Woman	2	"Public Sector - Employee"	Agency	Yes	21	Estate	17873	Manual	Diesel		0.21088915672033942
7343	8931	47	Man	2	"Private Sector - Employee"	On-line	No	5	Estate	45632	Automatic	Diesel		-0.011321543366168418
7344	8932	54	Man	1	"Private Sector - Employee"	Agency	No	7	Sport	22058	Automatic	Diesel		0.23906130147236959
7345	8933	18	Man	3	"Public Sector - Employee"	Agency	Yes	0	Saloon	27337	Automatic	Diesel		0.2531837915277223
7346	8934	67	Woman	2	Independant	Agency	Yes	14	Estate	19165	Manual	Diesel		0.019579506557700292
7347	8935	28	Man	0	"Public Sector - Manager"	Agency	No	6	Sport	26594	Manual	Petrol		0.60374496296786362
7348	8936	26	Woman	1	"Public Sector - Employee"	Agency	Yes	8	Saloon	23088	Automatic	Petrol		0.0048070629366598755
7349	8937	53	Man	2	Retired	On-line	No	14	Saloon	10353	Manual	Diesel		0.16149574309120962
7350	8939	47	Woman	4+	Retired	Agency	No	13	Saloon	15070	Automatic	Diesel		0.024496218226555594
7351	8941	83	Man	4+	"Public Sector - Director"	On-line	Yes	18	Saloon	20363	Manual	Diesel		0.29306374798473411
7352	8942	19	Man	2	Independant	On-line	No	1	Saloon	35809	Automatic	Petrol		0.12575861504944497
7353	8943	48	Woman	4+	"Public Sector - Employee"	Agency	No	22	Estate	23623	Automatic	Petrol		-0.016505718501586809
7354	8944	89	Woman	2	"Private Sector - Director"	Agency	No	15	Estate	35453	Automatic	Diesel		0.24682184869237528
7355	8945	50	Woman	4+	"Private Sector - Manager"	Agency	No	14	Sport	22655	Automatic	Diesel		0.24069698480998114
7356	8946	76	Man	0	"Public Sector - Manager"	On-line	No	12	Sport	20442	Automatic	Diesel		0.83034405520815013
7357	8947	66	Man	1	"Private Sector - Manager"	Agency	No	17	Estate	24903	Automatic	Diesel		0.20232429844813221
7358	8948	68	Man	2	Independant	Agency	No	8	Sport	24556	Automatic	Diesel		0.31470257172378491
7359	8949	47	Woman	4+	Retired	Agency	Yes	19	Saloon	27125	Automatic	Petrol		-0.0046027552647076309
7360	8951	69	Man	4+	Government	Agency	Yes	21	Sport	32230	Automatic	Diesel		0.38300098001659377
7361	8953	22	Man	4+	"Private Sector - Manager"	Agency	No	4	Sport	24624	Manual	Diesel		0.42090042421802026
7362	8955	71	Woman	4+	"Public Sector - Director"	Agency	No	13	Saloon	19185	Automatic	Diesel		-0.058909368105257459
7363	8956	90	Man	4+	Unemployed	Agency	No	4	Saloon	21282	Manual	Petrol		0.22920680770560253
7364	8957	74	Man	0	"Private Sector - Employee"	On-line	Yes	7	Sport	25398	Manual	Petrol		0.2981711857380685
7365	8958	45	Woman	4+	"Public Sector - Director"	On-line	Yes	16	Estate	33813	Automatic	Diesel		-0.015144587448286992
7366	8959	23	Man	0	"Private Sector - Employee"	Agency	No	5	Saloon	19652	Automatic	Diesel		0.28758612120535915
7367	8960	53	Woman	1	"Public Sector - Director"	On-line	Yes	22	Estate	22489	Automatic	Diesel		-0.01794857884039909
7368	8961	73	Woman	2	Unemployed	Agency	No	11	Sport	24569	Automatic	Diesel		0.20922330709005155
7369	8962	54	Man	0	"Public Sector - Employee"	Agency	Yes	6	Sport	20968	Automatic	Petrol		0.38112503568889772
7370	8964	51	Man	4+	Unemployed	Agency	Yes	19	Sport	24055	Manual	Petrol		0.2958785552963244
7371	8965	49	Woman	2	"Private Sector - Manager"	Agency	Yes	19	Estate	24888	Manual	Diesel		0.0798034237663722
7372	8966	68	Man	0	"Public Sector - Manager"	Agency	No	12	Saloon	38536	Manual	Diesel		0.44700292135932956
7373	8967	47	Man	2	"Private Sector - Employee"	Agency	No	19	Saloon	28013	Automatic	Diesel		0.13896139023268567
7374	8969	43	Woman	0	Unemployed	Agency	No	3	Estate	34033	Automatic	Petrol		0.055156953450632012
7375	8970	24	Woman	4+	"Public Sector - Director"	Agency	No	6	Sport	33576	Automatic	Diesel		0.19338336139201795
7376	8971	43	Woman	2	"Public Sector - Director"	On-line	No	4	Estate	32924	Automatic	Diesel		-0.089353895713858336
7377	8972	21	Woman	2	Independant	Agency	No	3	Saloon	22820	Automatic	Diesel		0.082287704042216303
7378	8973	36	Man	4+	"Private Sector - Director"	Agency	Yes	18	Estate	33815	Manual	Diesel		0.28203739992725846
7379	8975	36	Woman	4+	Student	On-line	No	7	Sport	37096	Manual	Diesel		0.24971593104651818
7380	8976	52	Man	0	Independant	Agency	No	5	Saloon	12893	Automatic	Petrol		0.15927200046080126
7381	8977	56	Man	4+	"Public Sector - Director"	Agency	Yes	4	Saloon	24457	Automatic	Petrol		-0.02865354882261243
7382	8979	32	Man	2	Government	Agency	No	14	Sport	14495	Automatic	Diesel		0.41425995169863855
7383	8980	62	Man	4+	Independant	Agency	Yes	5	Estate	24115	Automatic	Diesel		0.13552876484481102
7384	8981	25	Man	1	Independant	Agency	No	7	Estate	20630	Automatic	Diesel		0.21202527474591309
7385	8982	56	Woman	2	"Public Sector - Manager"	On-line	No	8	Saloon	38028	Automatic	Diesel		0.12572012827189175
7386	8983	46	Man	0	Unemployed	Agency	No	9	Estate	35677	Automatic	Petrol		0.22137281341440307
7387	8984	73	Woman	2	Independant	Agency	No	11	Estate	32925	Automatic	Petrol		-0.078190697564721134
7388	8985	40	Woman	4+	"Public Sector - Director"	Agency	No	9	Estate	18809	Automatic	Diesel		-0.019754784002469841
7389	8986	27	Woman	2	Government	Agency	Yes	9	Estate	21034	Manual	Diesel		0.09098583940078811
7390	8987	83	Woman	4+	"Public Sector - Employee"	Agency	No	17	Estate	37245	Automatic	Diesel		0.25129893644393192
7391	8988	67	Woman	4+	Independant	Agency	No	10	Saloon	19552	Automatic	Diesel		-0.020022359074556934
7392	8989	25	Man	1	"Private Sector - Manager"	Agency	No	7	Sport	30580	Automatic	Petrol		0.33174456356068271
7393	8990	48	Woman	1	"Public Sector - Manager"	On-line	Yes	12	Saloon	30905	Manual	Diesel		0.19063426619770529
7394	8992	37	Man	4+	"Private Sector - Manager"	Agency	No	8	Sport	26424	Automatic	Diesel		0.42004962708181298
7395	8993	43	Man	2	Independant	Agency	Yes	14	Estate	15602	Manual	Petrol		0.03089072651181389
7396	8994	76	Woman	4+	Independant	On-line	No	6	Saloon	31821	Automatic	Diesel		0.20475324979094855
7397	8996	64	Woman	2	Unemployed	On-line	No	10	Sport	21945	Automatic	Diesel		0.18522394338152826
7398	8997	31	Woman	2	"Public Sector - Director"	On-line	No	13	Saloon	48082	Automatic	Diesel		-0.029604027126623689
7399	8998	23	Woman	4+	Unemployed	Agency	No	3	Estate	21925	Automatic	Diesel		0.09071242425634661
7400	9002	63	Man	4+	"Public Sector - Manager"	Agency	Yes	15	Sport	38298	Automatic	Diesel		0.47960930374046573
7401	9003	39	Man	1	Independant	Agency	No	9	Estate	61635	Automatic	Diesel		0.13094614383308106
7402	9004	19	Woman	4+	"Private Sector - Manager"	Agency	No	1	Estate	25528	Manual	Diesel		0.10793440940753
7403	9007	55	Man	4+	"Public Sector - Manager"	Agency	Yes	18	Saloon	17618	Automatic	Diesel		0.28113774195605212
7404	9008	49	Woman	2	Independant	Agency	Yes	19	Saloon	27617	Automatic	Petrol		-0.019558387240798093
7405	9009	43	Man	4+	Unemployed	Agency	No	19	Estate	30255	Automatic	Diesel		0.19897741305481442
7406	9011	37	Woman	1	Independant	On-line	Yes	13	Saloon	25793	Automatic	Diesel		0.12974692195362997
7407	9012	32	Man	2	"Private Sector - Director"	Agency	No	14	Sport	21578	Manual	Petrol		0.35219860443239981
7408	9013	71	Man	4+	Retired	Agency	No	12	Sport	11266	Automatic	Diesel		0.32240683960500877
7409	9015	68	Woman	1	Student	On-line	No	22	Estate	33980	Automatic	Diesel		0.051144295527212426
7410	9016	46	Man	2	"Private Sector - Director"	Agency	Yes	3	Saloon	30681	Manual	Diesel		0.16438431469094883
7411	9017	74	Woman	2	Unemployed	Agency	Yes	19	Estate	26011	Manual	Diesel		0.06573897212366514
7412	9018	51	Woman	1	"Public Sector - Director"	On-line	Yes	15	Saloon	24464	Automatic	Diesel		-0.016959007277647944
7413	9019	56	Man	4+	"Private Sector - Director"	Agency	No	15	Estate	37477	Automatic	Diesel		0.19554089954748316
7414	9021	54	Man	4+	Retired	Agency	No	22	Saloon	30849	Manual	Petrol		0.1262755805752831
7415	9022	33	Man	3	Student	Agency	Yes	11	Saloon	18002	Automatic	Diesel		0.19843498562088785
7416	9023	56	Man	2	"Private Sector - Manager"	On-line	Yes	6	Sport	18679	Automatic	Diesel		0.30947701391141236
7417	9024	18	Woman	4+	"Public Sector - Manager"	Agency	No	0	Estate	23385	Automatic	Petrol		0.12020718929578587
7418	9025	50	Woman	4+	"Public Sector - Director"	Agency	No	11	Estate	22568	Manual	Diesel		-0.04800259717894631
7419	9026	30	Man	4+	"Public Sector - Manager"	On-line	No	12	Saloon	31128	Automatic	Diesel		0.40276916641615074
7420	9027	51	Man	2	Unemployed	Agency	Yes	22	Estate	23010	Manual	Diesel		0.21233261872452014
7421	9028	54	Woman	2	"Private Sector - Employee"	Agency	Yes	9	Saloon	19710	Automatic	Petrol		-0.17954300879807128
7422	9029	68	Man	1	Student	Agency	Yes	19	Saloon	24094	Automatic	Diesel		0.18550100585794993
7423	9030	38	Man	2	Government	Agency	No	16	Sport	42774	Automatic	Petrol		0.31642590900413553
7424	9032	73	Man	2	Independant	On-line	No	7	Estate	28560	Automatic	Petrol		0.045957000197878836
7425	9033	65	Woman	4+	Retired	Agency	No	16	Estate	26004	Automatic	Diesel		0.06872806931381216
7426	9034	37	Woman	2	Retired	Agency	Yes	13	Sport	28537	Automatic	Diesel		0.32582377918647359
7427	9035	68	Man	1	"Private Sector - Director"	On-line	No	4	Saloon	9951	Manual	Petrol		0.0054606466314352231
7428	9036	35	Man	2	"Private Sector - Manager"	Agency	No	9	Estate	29701	Automatic	Diesel		0.24393423357811883
7429	9037	35	Man	1	"Public Sector - Director"	Agency	Yes	10	Sport	36697	Automatic	Diesel		0.3194262519528156
7430	9038	49	Man	0	Retired	Agency	No	13	Sport	47521	Automatic	Diesel		0.4555828301373655
7431	9040	31	Man	1	Government	Agency	Yes	9	Estate	15637	Manual	Diesel		0.19444718725073862
7432	9041	20	Man	2	"Public Sector - Employee"	On-line	No	2	Estate	27665	Manual	Diesel		0.25325103264026699
7433	9042	42	Man	4+	"Private Sector - Employee"	On-line	No	19	Estate	18352	Automatic	Petrol		-0.083428960348789577
7434	9043	48	Man	1	Government	Agency	Yes	15	Sport	31622	Automatic	Petrol		0.29674998835029681
7435	9045	31	Woman	1	Retired	Agency	No	12	Sport	22948	Automatic	Diesel		0.31359604787381279
7436	9046	40	Woman	4+	Government	Agency	Yes	3	Saloon	23946	Automatic	Diesel		0.083572665269960489
