ContractId,Age,Gender,Children,Profession,"Customer Type","Multiple cars","Driving Licence Years","Car category","Annual Kilometers",Gearbox,Fuel
7588,54,Man,4+,Independant,Agency,No,10,Sport,26079,Manual,Diesel
7589,43,Man,4+,"Private Sector - Manager",On-line,No,3,Estate,33566,Automatic,Petrol
7590,43,Man,2,"Private Sector - Employee",On-line,No,22,Saloon,27412,Automatic,Diesel
7591,23,Man,4+,Student,Agency,No,5,Saloon,26419,Automatic,Diesel
7592,25,Man,2,"Public Sector - Manager",Agency,No,7,Saloon,16821,Manual,Diesel
7593,49,Woman,0,Retired,On-line,No,20,Estate,33749,Manual,Petrol
7594,44,Woman,2,"Private Sector - Employee",Agency,Yes,3,Sport,23437,Automatic,Petrol
7595,61,Woman,4+,"Public Sector - Manager",Agency,No,13,Saloon,22782,Automatic,Diesel
7596,18,Woman,4+,Independant,Agency,No,0,Saloon,20898,Automatic,Diesel
7597,76,Man,3,"Public Sector - Employee",Agency,No,10,Sport,32497,Manual,Diesel
7598,33,Man,4+,"Public Sector - Manager",Agency,No,15,Sport,24456,Manual,Diesel
7599,25,Woman,4+,Independant,Agency,No,4,Saloon,13813,Manual,Diesel
7600,74,Man,1,Retired,Agency,Yes,5,Estate,53168,Automatic,Diesel
7601,70,Woman,2,Independant,Agency,No,3,Saloon,34837,Manual,Petrol
7602,37,Woman,4+,"Private Sector - Manager",Agency,Yes,18,Saloon,26950,Automatic,Diesel
7603,30,Woman,2,"Public Sector - Director",Agency,Yes,12,Estate,29431,Automatic,Diesel
7606,48,Woman,1,Unemployed,Agency,No,14,Sport,31893,Automatic,Diesel
7607,60,Man,2,Retired,Agency,No,14,Saloon,10881,Automatic,Diesel
7608,24,Woman,1,"Private Sector - Employee",Agency,No,6,Sport,17617,Automatic,Diesel
7609,48,Woman,4+,Independant,On-line,No,10,Saloon,22400,Automatic,Diesel
7610,50,Man,1,Independant,On-line,No,11,Sport,49618,Automatic,Petrol
7611,30,Woman,2,Unemployed,On-line,Yes,9,Saloon,28789,Manual,Petrol
7612,46,Man,4+,Independant,Agency,No,5,Saloon,33876,Automatic,Diesel
7613,38,Man,1,"Private Sector - Manager",Agency,No,15,Estate,20041,Automatic,Diesel
7614,38,Man,0,"Public Sector - Employee",On-line,No,14,Estate,34996,Manual,Petrol
7615,41,Woman,2,Government,Agency,No,20,Saloon,37143,Automatic,Diesel
7616,26,Woman,4+,Student,Agency,Yes,8,Estate,16578,Automatic,Diesel
7617,46,Man,1,Independant,Agency,Yes,18,Sport,24139,Automatic,Diesel
7618,73,Woman,0,Unemployed,Agency,No,9,Sport,31130,Automatic,Diesel
7619,38,Man,1,"Private Sector - Employee",Agency,No,9,Saloon,22815,Manual,Diesel
7620,59,Woman,4+,"Private Sector - Employee",Agency,No,20,Estate,29673,Automatic,Diesel
7621,55,Man,4+,Government,On-line,Yes,10,Saloon,34698,Automatic,Diesel
7622,68,Woman,4+,"Public Sector - Employee",Agency,No,8,Sport,20578,Manual,Diesel
7623,73,Woman,0,Student,Agency,Yes,6,Sport,19235,Automatic,Petrol
7624,48,Woman,2,"Public Sector - Director",Agency,No,19,Sport,20302,Automatic,Diesel
7625,26,Man,2,"Private Sector - Employee",On-line,No,3,Estate,15419,Automatic,Diesel
7627,26,Man,4+,"Private Sector - Employee",On-line,No,8,Estate,22789,Automatic,Diesel
7629,25,Woman,0,Government,On-line,No,7,Sport,21503,Automatic,Diesel
7630,37,Man,4+,Student,Agency,No,19,Estate,20573,Manual,Diesel
7631,48,Man,1,"Public Sector - Employee",Agency,No,22,Saloon,22766,Manual,Diesel
7633,28,Man,2,"Public Sector - Manager",On-line,No,10,Sport,15475,Manual,Diesel
7634,70,Woman,1,Retired,Agency,Yes,15,Saloon,22882,Automatic,Petrol
7635,52,Woman,4+,Retired,Agency,No,12,Sport,28546,Automatic,Petrol
7636,74,Man,4+,Student,Agency,No,14,Saloon,22841,Automatic,Petrol
7637,32,Woman,3,"Private Sector - Employee",Agency,No,14,Sport,24531,Manual,Petrol
7638,79,Woman,4+,Independant,On-line,No,13,Sport,25426,Automatic,Petrol
7639,56,Man,2,Unemployed,Agency,Yes,13,Estate,27933,Automatic,Diesel
7640,44,Man,2,Independant,Agency,No,10,Estate,36562,Automatic,Diesel
7641,44,Man,3,Retired,Agency,Yes,5,Sport,34676,Automatic,Diesel
7642,38,Woman,2,"Private Sector - Manager",Agency,No,12,Sport,24327,Manual,Diesel
7643,47,Man,1,"Private Sector - Manager",Agency,Yes,5,Estate,24375,Automatic,Petrol
7644,44,Woman,1,Unemployed,Agency,Yes,14,Estate,37488,Automatic,Diesel
7645,44,Man,1,Retired,Agency,No,8,Estate,21493,Automatic,Diesel
7647,47,Man,1,Independant,Agency,Yes,11,Saloon,29365,Automatic,Diesel
7648,56,Man,4+,Independant,Agency,No,19,Estate,49731,Automatic,Diesel
7649,36,Man,1,Independant,Agency,Yes,14,Saloon,22073,Automatic,Diesel
7651,68,Man,1,Independant,On-line,Yes,5,Estate,19096,Automatic,Diesel
7652,47,Man,0,Student,Agency,Yes,18,Saloon,30581,Automatic,Diesel
7653,31,Woman,2,Student,On-line,No,11,Sport,25488,Automatic,Diesel
7654,44,Woman,2,"Private Sector - Employee",Agency,No,4,Estate,19615,Automatic,Diesel
7656,41,Woman,2,"Private Sector - Manager",Agency,No,4,Estate,33190,Automatic,Diesel
7657,30,Man,2,"Private Sector - Manager",Agency,No,12,Estate,31400,Automatic,Diesel
7658,73,Man,4+,Retired,Agency,Yes,21,Estate,41122,Manual,Petrol
7660,69,Man,0,Retired,Agency,No,14,Saloon,23324,Automatic,Petrol
7661,71,Woman,2,Independant,On-line,No,4,Sport,37319,Automatic,Petrol
7663,48,Man,4+,Government,Agency,No,22,Estate,28358,Automatic,Diesel
7665,77,Woman,0,Retired,On-line,No,22,Sport,21426,Manual,Diesel
7666,50,Woman,2,"Private Sector - Employee",Agency,No,16,Saloon,23300,Manual,Diesel
7668,78,Woman,2,"Private Sector - Manager",Agency,No,11,Saloon,12925,Automatic,Diesel
7670,74,Man,3,Independant,Agency,No,16,Saloon,42487,Automatic,Diesel
7672,53,Woman,0,"Private Sector - Employee",On-line,No,17,Estate,20207,Automatic,Diesel
7673,45,Woman,2,"Private Sector - Manager",Agency,Yes,15,Sport,33700,Manual,Diesel
7675,19,Woman,2,"Private Sector - Director",Agency,No,1,Estate,15652,Manual,Diesel
7676,60,Woman,2,Government,Agency,No,6,Sport,19499,Automatic,Diesel
7677,48,Man,0,"Private Sector - Employee",Agency,No,18,Saloon,23627,Automatic,Diesel
7680,71,Man,2,"Public Sector - Director",Agency,Yes,8,Saloon,21032,Automatic,Diesel
7681,20,Man,4+,"Private Sector - Manager",Agency,Yes,2,Estate,21232,Automatic,Diesel
7682,23,Man,4+,Independant,Agency,No,5,Saloon,34667,Automatic,Diesel
7683,48,Man,2,Unemployed,On-line,Yes,3,Saloon,27589,Manual,Diesel
7685,76,Woman,0,"Private Sector - Director",Agency,No,10,Saloon,21461,Manual,Diesel
7686,49,Man,0,"Public Sector - Manager",On-line,No,4,Sport,38823,Automatic,Diesel
7687,22,Woman,2,Retired,Agency,Yes,4,Sport,20025,Manual,Diesel
7688,33,Woman,2,"Private Sector - Director",Agency,No,15,Saloon,24612,Manual,Diesel
7689,43,Woman,0,"Private Sector - Manager",Agency,Yes,18,Saloon,31347,Automatic,Diesel
7690,48,Man,4+,"Private Sector - Manager",On-line,No,13,Saloon,14870,Manual,Petrol
7691,18,Man,0,Unemployed,On-line,No,0,Sport,22755,Manual,Petrol
7692,61,Man,4+,"Public Sector - Manager",Agency,No,17,Estate,16818,Manual,Diesel
7693,27,Man,4+,Student,Agency,Yes,8,Sport,32205,Automatic,Diesel
7694,45,Woman,4+,"Public Sector - Manager",Agency,No,10,Saloon,24221,Automatic,Diesel
7695,21,Man,4+,"Private Sector - Manager",Agency,Yes,3,Sport,44433,Automatic,Diesel
7696,52,Woman,2,Retired,Agency,No,18,Estate,42836,Manual,Diesel
7698,42,Man,2,Independant,On-line,Yes,7,Saloon,33007,Automatic,Petrol
7699,44,Man,0,Retired,Agency,No,6,Saloon,14631,Automatic,Petrol
7700,56,Man,1,Independant,On-line,No,16,Estate,28102,Manual,Petrol
7701,21,Man,2,Unemployed,On-line,No,3,Sport,20788,Automatic,Diesel
7702,51,Man,4+,Student,Agency,Yes,14,Estate,26716,Automatic,Diesel
7703,20,Man,4+,"Public Sector - Employee",Agency,No,2,Saloon,31161,Automatic,Diesel
7704,68,Woman,4+,Independant,Agency,No,13,Estate,42851,Manual,Petrol
7706,24,Man,4+,"Private Sector - Manager",Agency,No,6,Sport,24651,Automatic,Diesel
7707,45,Woman,4+,Student,On-line,No,15,Saloon,42741,Automatic,Petrol
7708,20,Man,4+,Unemployed,Agency,No,2,Saloon,23525,Automatic,Diesel
7709,49,Man,1,Independant,On-line,No,15,Saloon,22916,Automatic,Diesel
7712,38,Woman,1,"Private Sector - Manager",On-line,Yes,17,Sport,17320,Manual,Petrol
7713,47,Woman,4+,Independant,Agency,No,16,Estate,23353,Automatic,Diesel
7715,48,Man,0,"Private Sector - Director",Agency,Yes,11,Sport,26394,Automatic,Petrol
7716,29,Woman,0,Student,Agency,Yes,3,Estate,28770,Automatic,Diesel
7717,65,Woman,0,"Public Sector - Manager",On-line,Yes,17,Estate,22935,Automatic,Diesel
7718,74,Man,2,Independant,Agency,No,11,Estate,21256,Manual,Petrol
7719,68,Man,2,"Public Sector - Director",Agency,Yes,15,Sport,18288,Automatic,Petrol
7720,50,Man,3,Student,On-line,No,22,Saloon,42789,Manual,Diesel
7721,75,Man,0,"Private Sector - Employee",Agency,No,13,Saloon,15943,Manual,Diesel
7723,70,Man,0,Retired,Agency,No,20,Sport,19848,Automatic,Petrol
7724,74,Woman,0,"Private Sector - Director",Agency,No,7,Estate,13733,Automatic,Diesel
7725,53,Woman,4+,Retired,On-line,No,9,Saloon,36387,Manual,Diesel
7726,41,Man,2,Independant,Agency,Yes,12,Estate,15867,Automatic,Diesel
7727,33,Man,2,"Private Sector - Employee",Agency,No,9,Estate,52248,Automatic,Diesel
7729,19,Woman,1,"Private Sector - Employee",Agency,Yes,1,Sport,32931,Manual,Diesel
7730,30,Man,4+,Government,Agency,No,12,Saloon,45027,Manual,Diesel
7731,51,Woman,2,Government,Agency,No,21,Sport,29646,Automatic,Diesel
7732,36,Woman,2,"Public Sector - Employee",Agency,Yes,12,Estate,26565,Automatic,Diesel
7733,54,Woman,1,Retired,Agency,No,22,Estate,24064,Automatic,Diesel
7734,37,Woman,1,"Private Sector - Employee",Agency,No,6,Estate,9437,Automatic,Petrol
7735,37,Man,2,Student,Agency,Yes,12,Sport,45443,Automatic,Diesel
7736,51,Man,1,Independant,Agency,No,14,Sport,34550,Automatic,Diesel
7737,53,Woman,1,"Public Sector - Director",Agency,No,20,Sport,14648,Automatic,Diesel
7738,48,Man,3,Unemployed,Agency,No,8,Sport,27813,Automatic,Petrol
7739,71,Man,2,Government,Agency,Yes,6,Estate,14677,Automatic,Diesel
7740,62,Woman,2,"Public Sector - Employee",On-line,Yes,6,Sport,21735,Automatic,Diesel
7741,77,Woman,2,Unemployed,Agency,Yes,17,Sport,37641,Automatic,Petrol
7742,57,Man,4+,"Private Sector - Manager",Agency,Yes,6,Estate,20908,Automatic,Diesel
7743,44,Woman,1,Independant,Agency,No,8,Sport,14477,Automatic,Diesel
7744,51,Woman,1,Unemployed,Agency,No,13,Sport,22364,Automatic,Petrol
7745,50,Woman,4+,"Public Sector - Manager",Agency,No,21,Sport,35521,Automatic,Petrol
7746,49,Woman,2,Unemployed,Agency,Yes,11,Estate,25733,Automatic,Diesel
7747,62,Woman,4+,Student,Agency,Yes,15,Sport,24757,Automatic,Diesel
7748,67,Man,2,"Private Sector - Director",Agency,No,17,Estate,26570,Manual,Diesel
7749,65,Man,4+,"Private Sector - Employee",Agency,Yes,7,Sport,29140,Automatic,Diesel
7750,36,Woman,0,Student,Agency,No,15,Sport,24089,Manual,Diesel
7752,47,Woman,2,Student,Agency,No,10,Saloon,22852,Automatic,Diesel
7754,37,Man,4+,Unemployed,Agency,No,17,Estate,22702,Automatic,Diesel
7756,36,Woman,4+,Student,Agency,No,9,Estate,22004,Manual,Diesel
7757,32,Woman,1,"Public Sector - Employee",On-line,Yes,14,Saloon,13907,Automatic,Diesel
7758,77,Man,4+,Student,Agency,No,13,Saloon,30894,Manual,Petrol
7759,43,Woman,2,Unemployed,Agency,No,21,Sport,21368,Automatic,Petrol
7761,53,Man,1,"Private Sector - Director",On-line,No,16,Saloon,33288,Automatic,Petrol
7763,21,Woman,1,"Public Sector - Employee",Agency,No,3,Sport,16980,Automatic,Petrol
7764,21,Man,0,Independant,On-line,No,3,Estate,17713,Automatic,Petrol
7765,55,Woman,2,Student,Agency,Yes,18,Estate,35925,Automatic,Diesel
7766,19,Woman,0,Independant,On-line,No,1,Sport,28555,Manual,Petrol
7767,32,Woman,2,"Public Sector - Director",Agency,No,14,Sport,20523,Manual,Diesel
7768,23,Man,2,"Public Sector - Employee",Agency,No,5,Estate,28980,Manual,Diesel
7770,53,Man,0,Independant,Agency,Yes,20,Sport,31204,Manual,Diesel
7771,74,Woman,2,Unemployed,Agency,No,17,Sport,20353,Automatic,Diesel
7773,54,Man,2,"Public Sector - Employee",Agency,Yes,16,Saloon,23109,Automatic,Petrol
7774,22,Woman,2,"Private Sector - Employee",Agency,No,3,Estate,39171,Manual,Petrol
7777,75,Woman,1,"Public Sector - Manager",Agency,No,9,Sport,16239,Manual,Diesel
7778,19,Woman,1,Government,On-line,No,1,Sport,14573,Automatic,Diesel
7779,56,Woman,1,"Public Sector - Manager",Agency,No,5,Estate,56791,Manual,Diesel
7781,46,Man,2,Student,Agency,No,15,Sport,23317,Automatic,Diesel
7782,50,Woman,0,"Public Sector - Manager",On-line,Yes,22,Estate,24989,Automatic,Diesel
7784,43,Man,2,"Private Sector - Director",Agency,No,6,Estate,23816,Manual,Petrol
7787,71,Man,4+,"Private Sector - Director",Agency,Yes,11,Saloon,13077,Manual,Diesel
7789,50,Woman,4+,"Private Sector - Employee",Agency,Yes,16,Estate,18776,Automatic,Diesel
7791,54,Woman,0,"Public Sector - Director",Agency,Yes,19,Estate,21922,Automatic,Diesel
7792,67,Man,1,Independant,On-line,Yes,22,Estate,25943,Automatic,Diesel
7793,37,Woman,4+,"Private Sector - Employee",Agency,Yes,5,Sport,45287,Manual,Diesel
7795,73,Woman,4+,"Private Sector - Director",On-line,No,5,Estate,35362,Automatic,Diesel
7797,41,Man,2,"Public Sector - Employee",Agency,Yes,6,Sport,43423,Automatic,Petrol
7798,48,Woman,4+,Retired,On-line,No,4,Estate,24843,Automatic,Petrol
7799,64,Woman,0,"Private Sector - Employee",On-line,No,6,Estate,26473,Automatic,Diesel
7800,29,Woman,4+,"Private Sector - Employee",Agency,No,7,Saloon,22888,Automatic,Petrol
7801,55,Woman,2,Independant,Agency,No,22,Estate,30158,Manual,Diesel
7802,39,Woman,2,"Private Sector - Employee",Agency,Yes,14,Estate,23262,Automatic,Diesel
7803,40,Man,1,"Private Sector - Director",Agency,Yes,9,Sport,16860,Manual,Diesel
7804,74,Man,2,"Public Sector - Employee",On-line,Yes,14,Estate,19036,Automatic,Petrol
7805,49,Man,0,Independant,On-line,No,15,Saloon,41133,Automatic,Diesel
7806,84,Woman,2,Student,Agency,No,18,Estate,34441,Automatic,Diesel
7808,52,Woman,4+,"Private Sector - Director",On-line,No,11,Estate,23160,Automatic,Petrol
7809,67,Woman,1,"Private Sector - Manager",Agency,No,19,Estate,23988,Automatic,Diesel
7810,43,Man,2,"Public Sector - Director",Agency,No,22,Estate,36047,Automatic,Petrol
7811,70,Man,4+,"Private Sector - Director",Agency,Yes,5,Sport,21276,Automatic,Diesel
7812,75,Man,1,"Public Sector - Manager",Agency,No,9,Estate,12279,Automatic,Diesel
7813,51,Man,3,"Private Sector - Employee",Agency,No,13,Sport,30365,Manual,Diesel
7814,65,Man,4+,"Private Sector - Director",Agency,No,14,Saloon,18306,Manual,Diesel
7816,44,Man,2,Student,Agency,No,20,Estate,15303,Automatic,Diesel
7817,32,Woman,0,Independant,On-line,No,14,Sport,14631,Automatic,Diesel
7818,67,Man,1,Unemployed,On-line,No,22,Sport,18218,Automatic,Petrol
7820,21,Woman,0,"Private Sector - Employee",Agency,No,3,Sport,18492,Automatic,Diesel
7822,33,Man,0,Government,Agency,No,15,Saloon,43927,Automatic,Diesel
7823,33,Woman,0,"Public Sector - Employee",Agency,No,10,Saloon,20960,Automatic,Petrol
7824,44,Woman,1,"Private Sector - Director",On-line,No,14,Sport,20741,Automatic,Petrol
7825,29,Man,2,"Public Sector - Employee",Agency,Yes,11,Saloon,12426,Automatic,Petrol
7826,70,Man,0,Government,Agency,No,3,Estate,60837,Manual,Diesel
7827,26,Woman,0,Independant,Agency,No,8,Estate,24496,Automatic,Petrol
7828,68,Man,1,"Public Sector - Director",Agency,Yes,12,Saloon,25056,Automatic,Diesel
7829,63,Man,2,Retired,On-line,No,15,Saloon,22440,Manual,Petrol
7830,57,Man,4+,Unemployed,Agency,Yes,11,Sport,25361,Automatic,Diesel
7832,53,Woman,2,Independant,On-line,No,7,Saloon,36314,Automatic,Petrol
7833,73,Man,4+,Government,Agency,No,17,Estate,22484,Automatic,Diesel
7834,36,Man,2,"Private Sector - Director",On-line,Yes,18,Estate,42208,Manual,Diesel
7836,67,Woman,4+,Retired,Agency,No,17,Sport,25169,Automatic,Diesel
7837,71,Woman,2,Retired,Agency,No,16,Saloon,29375,Manual,Diesel
7838,68,Man,0,"Private Sector - Director",Agency,No,20,Estate,26928,Automatic,Diesel
7840,48,Man,4+,Government,Agency,Yes,17,Sport,20135,Automatic,Diesel
7842,74,Man,2,Independant,Agency,No,16,Sport,23308,Manual,Petrol
7843,38,Woman,4+,Retired,Agency,No,19,Saloon,19301,Automatic,Petrol
7844,67,Man,0,Independant,Agency,No,18,Saloon,17281,Automatic,Diesel
7845,23,Man,4+,"Public Sector - Director",Agency,No,5,Saloon,26211,Automatic,Diesel
7848,71,Man,4+,"Public Sector - Employee",Agency,No,13,Sport,23882,Manual,Petrol
7849,38,Woman,4+,"Public Sector - Director",Agency,No,15,Estate,39419,Manual,Diesel
7850,18,Man,2,Unemployed,Agency,No,0,Estate,13454,Automatic,Diesel
7851,75,Man,2,Retired,Agency,No,8,Saloon,33455,Automatic,Diesel
7854,18,Woman,4+,"Public Sector - Director",Agency,No,0,Saloon,18904,Automatic,Diesel
7855,67,Man,2,"Private Sector - Director",Agency,Yes,5,Estate,20029,Automatic,Petrol
7856,41,Man,4+,Unemployed,Agency,No,9,Estate,12959,Manual,Petrol
7857,49,Man,4+,"Public Sector - Employee",On-line,No,6,Sport,18775,Manual,Diesel
7858,44,Man,2,Student,Agency,Yes,5,Saloon,19823,Automatic,Diesel
7860,43,Woman,4+,Student,Agency,No,6,Saloon,18491,Automatic,Petrol
7861,46,Woman,1,"Public Sector - Employee",Agency,No,11,Sport,29369,Manual,Diesel
7863,44,Man,2,"Public Sector - Manager",On-line,Yes,20,Estate,27929,Automatic,Petrol
7864,38,Woman,0,"Public Sector - Employee",Agency,No,17,Estate,26443,Automatic,Diesel
7866,89,Woman,4+,"Public Sector - Manager",Agency,No,21,Sport,39490,Manual,Petrol
7867,19,Woman,3,"Private Sector - Employee",Agency,No,1,Sport,41557,Automatic,Diesel
7868,62,Man,4+,"Public Sector - Director",Agency,Yes,15,Saloon,37317,Manual,Diesel
7869,64,Man,4+,"Private Sector - Manager",On-line,No,11,Sport,9563,Automatic,Diesel
7870,44,Man,4+,"Public Sector - Employee",Agency,No,21,Estate,31951,Automatic,Diesel
7871,52,Woman,4+,"Public Sector - Manager",Agency,No,12,Sport,14823,Automatic,Diesel
7872,39,Man,1,"Private Sector - Employee",Agency,No,12,Estate,43695,Automatic,Petrol
7874,79,Woman,0,"Public Sector - Director",On-line,No,10,Saloon,16068,Manual,Diesel
7875,43,Woman,4+,Independant,On-line,Yes,17,Estate,26019,Automatic,Petrol
7876,45,Woman,1,"Private Sector - Manager",Agency,No,19,Sport,59087,Automatic,Diesel
7877,71,Woman,4+,"Private Sector - Director",On-line,No,19,Estate,26214,Automatic,Diesel
7878,45,Man,2,Student,On-line,No,3,Sport,25169,Automatic,Petrol
7879,53,Man,1,Retired,Agency,Yes,8,Sport,29622,Automatic,Diesel
7880,26,Woman,4+,Retired,On-line,No,8,Estate,27303,Automatic,Petrol
7882,30,Woman,4+,"Public Sector - Employee",On-line,Yes,12,Saloon,35323,Automatic,Petrol
7884,18,Woman,2,"Public Sector - Employee",Agency,No,0,Sport,28287,Manual,Diesel
7886,19,Woman,4+,Student,Agency,Yes,1,Estate,15542,Automatic,Diesel
7887,46,Woman,4+,Student,Agency,Yes,13,Saloon,25205,Manual,Diesel
7888,41,Man,4+,"Public Sector - Manager",Agency,No,6,Saloon,33921,Automatic,Diesel
7889,30,Woman,1,"Private Sector - Manager",Agency,No,12,Sport,29355,Manual,Diesel
7890,54,Woman,4+,Unemployed,On-line,No,22,Sport,22407,Manual,Diesel
7891,20,Man,4+,"Public Sector - Employee",Agency,Yes,2,Estate,16455,Manual,Petrol
7892,47,Man,2,Student,Agency,No,10,Estate,21717,Automatic,Diesel
7893,40,Man,4+,"Private Sector - Employee",Agency,No,14,Saloon,25203,Automatic,Diesel
7894,70,Woman,4+,"Public Sector - Manager",Agency,No,16,Saloon,36047,Manual,Petrol
7895,66,Woman,1,"Private Sector - Employee",Agency,No,16,Sport,43185,Automatic,Diesel
7896,23,Man,0,"Private Sector - Employee",Agency,Yes,5,Estate,27376,Automatic,Diesel
7897,63,Woman,2,Independant,Agency,Yes,3,Sport,24118,Automatic,Petrol
7898,26,Woman,0,Government,Agency,No,5,Sport,13995,Automatic,Diesel
7899,34,Woman,0,"Private Sector - Director",Agency,No,16,Sport,17974,Manual,Diesel
7900,63,Man,1,Government,On-line,No,11,Estate,28580,Automatic,Diesel
7901,50,Man,1,"Private Sector - Director",Agency,No,20,Saloon,32741,Automatic,Diesel
7903,21,Man,2,"Public Sector - Director",Agency,No,3,Estate,34882,Automatic,Diesel
7905,33,Man,0,"Private Sector - Employee",Agency,No,15,Estate,17346,Automatic,Diesel
7906,57,Man,2,Retired,Agency,No,12,Sport,36992,Automatic,Diesel
7907,44,Woman,4+,Government,Agency,No,13,Estate,18422,Automatic,Petrol
7908,49,Man,0,"Public Sector - Director",Agency,Yes,4,Sport,30366,Automatic,Petrol
7909,38,Woman,2,"Private Sector - Employee",Agency,Yes,20,Saloon,19952,Automatic,Diesel
7910,56,Woman,2,Government,Agency,No,17,Estate,38526,Automatic,Diesel
7911,44,Woman,0,Government,Agency,Yes,12,Sport,28594,Automatic,Petrol
7912,55,Woman,4+,"Private Sector - Director",Agency,No,4,Saloon,52578,Automatic,Diesel
7914,20,Man,0,Independant,On-line,No,2,Estate,16594,Automatic,Petrol
7915,23,Man,3,"Public Sector - Manager",On-line,No,4,Estate,23085,Manual,Diesel
7916,40,Woman,4+,Government,Agency,Yes,19,Sport,30162,Manual,Petrol
7917,71,Woman,4+,"Private Sector - Employee",Agency,Yes,19,Estate,35626,Manual,Petrol
7918,28,Woman,1,"Public Sector - Director",Agency,Yes,10,Saloon,10379,Automatic,Diesel
7919,18,Woman,4+,Independant,On-line,No,0,Saloon,24901,Automatic,Diesel
7920,63,Man,1,Unemployed,Agency,No,5,Estate,31512,Manual,Petrol
